region_id,2011_Census_Persons_35_39_years_Total_labour_force,2011_Census_Persons_35_39_years_Not_in_the_labour_force,2011_Census_Persons_35_39_years_Labour_force_status_not_stated,2011_Census_Persons_35_39_years_Total,2011_Census_Persons_40_44_years_Employed_Worked_full_time,2011_Census_Persons_40_44_years_Employed_Worked_part_time,2011_Census_Persons_40_44_years_Employed_Away_from_work,2011_Census_Persons_40_44_years_Employed_Hours_worked_not_stated,2011_Census_Persons_40_44_years_Employed_Total,2011_Census_Persons_40_44_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_40_44_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_40_44_years_Unemployed_Total,2011_Census_Persons_40_44_years_Total_labour_force,2011_Census_Persons_40_44_years_Not_in_the_labour_force,2011_Census_Persons_40_44_years_Labour_force_status_not_stated,2011_Census_Persons_40_44_years_Total,2011_Census_Persons_45_49_years_Employed_Worked_full_time,2011_Census_Persons_45_49_years_Employed_Worked_part_time,2011_Census_Persons_45_49_years_Employed_Away_from_work,2011_Census_Persons_45_49_years_Employed_Hours_worked_not_stated,2011_Census_Persons_45_49_years_Employed_Total,2011_Census_Persons_45_49_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_45_49_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_45_49_years_Unemployed_Total,2011_Census_Persons_45_49_years_Total_labour_force,2011_Census_Persons_45_49_years_Not_in_the_labour_force,2011_Census_Persons_45_49_years_Labour_force_status_not_stated,2011_Census_Persons_45_49_years_Total,2011_Census_Persons_50_54_years_Employed_Worked_full_time,2011_Census_Persons_50_54_years_Employed_Worked_part_time,2011_Census_Persons_50_54_years_Employed_Away_from_work,2011_Census_Persons_50_54_years_Employed_Hours_worked_not_stated,2011_Census_Persons_50_54_years_Employed_Total,2011_Census_Persons_50_54_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_50_54_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_50_54_years_Unemployed_Total,2011_Census_Persons_50_54_years_Total_labour_force,2011_Census_Persons_50_54_years_Not_in_the_labour_force,2011_Census_Persons_50_54_years_Labour_force_status_not_stated,2011_Census_Persons_50_54_years_Total,2011_Census_Persons_55_59_years_Employed_Worked_full_time,2011_Census_Persons_55_59_years_Employed_Worked_part_time,2011_Census_Persons_55_59_years_Employed_Away_from_work,2011_Census_Persons_55_59_years_Employed_Hours_worked_not_stated,2011_Census_Persons_55_59_years_Employed_Total,2011_Census_Persons_55_59_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_55_59_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_55_59_years_Unemployed_Total,2011_Census_Persons_55_59_years_Total_labour_force,2011_Census_Persons_55_59_years_Not_in_the_labour_force,2011_Census_Persons_55_59_years_Labour_force_status_not_stated,2011_Census_Persons_55_59_years_Total,2011_Census_Persons_60_64_years_Employed_Worked_full_time,2011_Census_Persons_60_64_years_Employed_Worked_part_time,2011_Census_Persons_60_64_years_Employed_Away_from_work,2011_Census_Persons_60_64_years_Employed_Hours_worked_not_stated,2011_Census_Persons_60_64_years_Employed_Total,2011_Census_Persons_60_64_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_60_64_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_60_64_years_Unemployed_Total,2011_Census_Persons_60_64_years_Total_labour_force,2011_Census_Persons_60_64_years_Not_in_the_labour_force,2011_Census_Persons_60_64_years_Labour_force_status_not_stated,2011_Census_Persons_60_64_years_Total,2011_Census_Persons_65_69_years_Employed_Worked_full_time,2011_Census_Persons_65_69_years_Employed_Worked_part_time,2011_Census_Persons_65_69_years_Employed_Away_from_work,2011_Census_Persons_65_69_years_Employed_Hours_worked_not_stated,2011_Census_Persons_65_69_years_Employed_Total,2011_Census_Persons_65_69_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_65_69_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_65_69_years_Unemployed_Total,2011_Census_Persons_65_69_years_Total_labour_force,2011_Census_Persons_65_69_years_Not_in_the_labour_force,2011_Census_Persons_65_69_years_Labour_force_status_not_stated,2011_Census_Persons_65_69_years_Total,2011_Census_Persons_70_74_years_Employed_Worked_full_time,2011_Census_Persons_70_74_years_Employed_Worked_part_time,2011_Census_Persons_70_74_years_Employed_Away_from_work,2011_Census_Persons_70_74_years_Employed_Hours_worked_not_stated,2011_Census_Persons_70_74_years_Employed_Total,2011_Census_Persons_70_74_years_Unemployed_Looking_for_full_time_work,2011_Census_Persons_70_74_years_Unemployed_Looking_for_part_time_work,2011_Census_Persons_70_74_years_Unemployed_Total,2011_Census_Persons_70_74_years_Total_labour_force,2011_Census_Persons_70_74_years_Not_in_the_labour_force,2011_Census_Persons_70_74_years_Labour_force_status_not_stated,2011_Census_Persons_70_74_years_Total,2011_Census_Persons_75_years_and_over_Employed_Worked_full_time,2011_Census_Persons_75_years_and_over_Employed_Worked_part_time,2011_Census_Persons_75_years_and_over_Employed_Away_from_work,2011_Census_Persons_75_years_and_over_Employed_Hours_worked_not_stated,2011_Census_Persons_75_years_and_over_Employed_Total,2011_Census_Persons_75_years_and_over_Unemployed_Looking_for_full_time_work,2011_Census_Persons_75_years_and_over_Unemployed_Looking_for_part_time_work,2011_Census_Persons_75_years_and_over_Unemployed_Total,2011_Census_Persons_75_years_and_over_Total_labour_force,2011_Census_Persons_75_years_and_over_Not_in_the_labour_force,2011_Census_Persons_75_years_and_over_Labour_force_status_not_stated,2011_Census_Persons_75_years_and_over_Total,2011_Census_Persons_Total_Employed_Worked_full_time,2011_Census_Persons_Total_Employed_Worked_part_time,2011_Census_Persons_Total_Employed_Away_from_work,2011_Census_Persons_Total_Employed_Hours_worked_not_stated,2011_Census_Persons_Total_Employed_Total,2011_Census_Persons_Total_Unemployed_Looking_for_full_time_work,2011_Census_Persons_Total_Unemployed_Looking_for_part_time_work,2011_Census_Persons_Total_Unemployed_Total,2011_Census_Persons_Total_Total_labour_force,2011_Census_Persons_Total_Not_in_the_labour_force,2011_Census_Persons_Total_Labour_force_status_not_stated,2011_Census_Persons_Total_Total
11301,2238,462,190,2890,1603,641,69,60,2373,61,27,88,2461,428,171,3060,1791,633,63,69,2556,53,28,81,2637,422,160,3219,1749,572,87,68,2476,32,19,51,2527,506,206,3239,1319,483,94,44,1940,28,17,45,1985,647,143,2775,828,374,72,33,1307,29,8,37,1344,960,156,2460,296,224,25,18,563,4,6,10,573,1201,136,1910,119,125,22,13,279,0,3,3,282,1293,113,1688,89,99,8,11,207,3,3,6,213,2755,376,3344,13603,5872,811,603,20889,653,365,1018,21907,11478,2439,35824
11302,702,164,29,895,491,198,19,13,721,21,4,25,746,152,37,935,577,197,26,16,816,17,9,26,842,144,37,1023,570,192,32,14,808,25,5,30,838,181,27,1046,446,175,36,10,667,18,18,36,703,237,39,979,291,147,29,11,478,17,8,25,503,389,39,931,106,90,10,0,206,0,0,0,206,513,41,760,36,45,6,0,87,0,0,0,87,486,40,613,35,24,6,7,72,0,0,0,72,992,92,1156,4118,1874,256,124,6372,253,113,366,6738,4078,507,11323
11303,4330,962,163,5455,2983,1201,121,112,4417,114,47,161,4578,835,169,5582,3167,1212,125,79,4583,103,50,153,4736,853,187,5776,3226,1185,143,88,4642,89,36,125,4767,937,210,5914,2533,1014,157,76,3780,75,42,117,3897,1397,164,5458,1508,841,118,61,2528,35,37,72,2600,2189,181,4970,516,443,46,37,1042,5,8,13,1055,2580,184,3819,194,203,18,17,432,6,0,6,438,2584,187,3209,115,118,20,25,278,0,3,3,281,5478,617,6376,26587,12132,1585,934,41238,1300,835,2135,43373,24370,2840,70583
11401,3570,986,248,4804,2232,1342,141,77,3792,210,83,293,4085,997,278,5360,2599,1440,153,73,4265,193,83,276,4541,1148,310,5999,2724,1562,178,69,4533,174,84,258,4791,1483,321,6595,1976,1357,201,66,3600,121,78,199,3799,2200,262,6261,1062,1086,121,39,2308,74,60,134,2442,4023,311,6776,301,441,42,31,815,6,21,27,842,4910,301,6053,92,168,15,6,281,3,5,8,289,4486,319,5094,33,71,17,18,139,0,3,3,142,8469,1077,9688,18279,12448,1531,761,33019,1851,970,2821,35840,34008,4441,74289
11402,1911,450,98,2459,1458,761,66,48,2333,36,35,71,2404,427,101,2932,1633,758,80,37,2508,60,23,83,2591,441,106,3138,1581,709,101,40,2431,51,23,74,2505,503,91,3099,1188,680,72,50,1990,42,25,67,2057,696,89,2842,839,674,63,29,1605,31,40,71,1676,1505,131,3312,323,463,28,24,838,5,15,20,858,2017,118,2993,103,178,13,11,305,3,7,10,315,1861,117,2293,53,113,7,9,182,0,3,3,185,3537,371,4093,11228,6689,699,426,19042,483,370,853,19895,13787,1508,35190
11501,7608,1403,169,9180,5741,2256,186,114,8297,157,117,274,8571,1286,188,10045,6401,2106,181,147,8835,186,90,276,9111,1085,210,10406,6135,1908,195,130,8368,180,79,259,8627,1144,192,9963,4774,1700,204,99,6777,145,72,217,6994,1673,161,8828,2831,1576,164,77,4648,95,74,169,4817,2924,159,7900,868,849,95,34,1846,23,29,52,1898,3585,133,5616,147,297,23,11,478,0,8,8,486,3094,135,3715,42,133,9,13,197,0,0,0,197,6103,601,6901,44345,20578,2232,1211,68366,1559,1554,3113,71479,31043,2673,105195
11502,1198,226,40,1464,988,416,30,18,1452,23,23,46,1498,280,57,1835,1175,465,39,23,1702,22,15,37,1739,239,44,2022,1106,419,41,22,1588,30,11,41,1629,235,43,1907,856,381,52,14,1303,23,13,36,1339,325,49,1713,594,411,30,26,1061,22,9,31,1092,567,54,1713,268,249,21,9,547,0,3,3,550,724,46,1320,74,112,10,4,200,0,0,0,200,661,35,896,41,55,14,3,113,0,0,0,113,1392,83,1588,7864,4249,434,247,12794,251,232,483,13277,6130,565,19972
11503,1307,195,105,1607,1062,468,44,39,1613,25,11,36,1649,199,119,1967,1119,430,46,35,1630,26,18,44,1674,182,87,1943,1114,402,49,19,1584,24,13,37,1621,219,94,1934,732,334,47,22,1135,23,5,28,1163,298,98,1559,402,315,45,11,773,15,17,32,805,524,81,1410,150,171,11,6,338,0,0,0,338,671,90,1099,49,56,6,0,111,0,0,0,111,481,62,654,21,34,4,4,63,0,0,0,63,738,91,892,7642,3734,426,300,12102,274,206,480,12582,4813,1073,18468
11504,2116,285,66,2467,1496,528,40,42,2106,29,23,52,2158,236,82,2476,1204,365,36,28,1633,47,14,61,1694,193,50,1937,1035,320,41,39,1435,25,15,40,1475,197,48,1720,719,292,31,27,1069,22,10,32,1101,274,60,1435,491,256,35,13,795,7,14,21,816,458,70,1344,176,136,7,12,331,4,0,4,335,560,26,921,28,51,3,3,85,0,0,0,85,449,39,573,5,23,3,0,31,0,0,0,31,598,54,683,9214,3914,451,322,13901,293,242,535,14436,4711,714,19861
11601,7194,1682,349,9225,4473,1446,153,158,6230,264,130,394,6624,1495,283,8402,4544,1323,145,137,6149,233,104,337,6486,1485,304,8275,4254,1272,144,141,5811,197,90,287,6098,1610,329,8037,3386,1108,160,104,4758,163,75,238,4996,2095,273,7364,1987,882,113,71,3053,106,79,185,3238,2861,267,6366,526,327,28,25,906,12,23,35,941,3244,232,4417,82,95,21,18,216,0,7,7,223,2827,211,3261,23,37,10,7,77,0,0,0,77,5566,679,6322,38421,14784,1834,1561,56600,2665,1607,4272,60872,32798,4403,98073
11602,6044,963,164,7171,3547,1138,120,75,4880,111,69,180,5060,755,135,5950,3268,837,102,78,4285,80,48,128,4413,620,132,5165,2536,632,74,61,3303,97,37,134,3437,619,122,4178,1840,529,77,33,2479,68,29,97,2576,814,116,3506,974,409,51,30,1464,46,22,68,1532,1155,89,2776,252,159,17,11,439,10,4,14,453,1217,90,1760,41,52,5,6,104,0,0,0,104,1001,74,1179,9,18,4,3,34,0,0,0,34,1399,85,1518,26449,9323,1312,742,37826,1114,883,1997,39823,13992,1606,55421
11603,5144,1741,378,7263,3492,1046,127,133,4798,238,114,352,5150,1707,410,7267,3608,987,127,125,4847,254,97,351,5198,1526,365,7089,3044,797,141,122,4104,180,68,248,4352,1537,295,6184,2124,587,113,74,2898,129,43,172,3070,1767,295,5132,1190,467,84,51,1792,70,39,109,1901,2390,285,4576,295,193,23,21,532,5,10,15,547,2527,254,3328,43,32,7,4,86,3,3,6,92,1871,192,2155,9,10,4,6,29,3,3,6,35,2889,359,3283,27058,10012,1393,1387,39850,2752,1355,4107,43957,28382,4557,76896
11701,2614,431,195,3240,1659,573,65,59,2356,64,33,97,2453,417,181,3051,1542,476,54,39,2111,62,22,84,2195,396,148,2739,1293,421,52,39,1805,50,25,75,1880,419,178,2477,1003,383,57,22,1465,39,28,67,1532,574,144,2250,543,313,38,18,912,19,20,39,951,910,135,1996,200,161,15,21,397,4,6,10,407,1168,142,1717,46,42,7,0,95,0,0,0,95,1189,112,1396,15,22,0,7,44,0,0,0,44,2297,242,2583,12438,5095,710,435,18678,596,440,1036,19714,10762,2163,32639
11702,4219,567,325,5111,2437,823,101,47,3408,124,54,178,3586,528,271,4385,2036,628,80,50,2794,74,43,117,2911,487,218,3616,1522,484,62,39,2107,94,29,123,2230,588,199,3017,1100,402,63,28,1593,66,32,98,1691,732,189,2612,622,310,46,16,994,43,26,69,1063,962,164,2189,172,155,18,9,354,6,6,12,366,1149,112,1627,35,35,7,7,84,0,6,6,90,1181,114,1385,13,27,4,4,48,0,3,3,51,2264,264,2579,18274,7048,979,483,26784,956,633,1589,28373,11337,3030,42740
11703,14536,1746,2415,18697,7953,1740,334,125,10152,335,137,472,10624,1579,2058,14261,6181,1422,253,98,7954,290,104,394,8348,1510,1732,11590,5108,1297,197,81,6683,229,109,338,7021,1636,1723,10380,3736,1217,182,51,5186,191,99,290,5476,1987,1451,8914,2113,1105,129,54,3401,123,83,206,3607,2737,1147,7491,755,601,61,27,1444,13,19,32,1476,2793,825,5094,188,277,19,15,499,3,12,15,514,2427,647,3588,78,144,21,13,256,3,3,6,262,4553,1284,6099,76471,24402,3459,1414,105746,3318,3004,6322,112068,35947,25699,173714
11801,8620,1227,1167,11014,4830,1618,187,100,6735,153,87,240,6975,1132,881,8988,4027,1385,143,90,5645,151,81,232,5877,992,735,7604,3446,1324,144,83,4997,128,63,191,5188,976,662,6826,2728,1174,167,59,4128,107,56,163,4291,1043,532,5866,2036,1441,113,53,3643,63,70,133,3776,1945,581,6302,909,923,96,38,1966,9,24,33,1999,2298,493,4790,274,467,34,19,794,11,17,28,822,2358,423,3603,165,381,34,39,619,3,10,13,632,6279,1139,8050,43261,16322,2134,1021,62738,1447,1112,2559,65297,24506,11096,100899
11802,8465,1482,724,10671,4908,1808,218,93,7027,162,106,268,7295,1338,582,9215,4565,1640,172,110,6487,168,96,264,6751,1168,538,8457,3804,1365,178,107,5454,170,67,237,5691,1172,480,7343,2842,1169,175,86,4272,124,77,201,4473,1581,454,6508,1692,1071,114,64,2941,62,60,122,3063,2435,390,5888,609,600,61,30,1300,6,22,28,1328,2824,364,4516,152,256,26,9,443,0,9,9,452,2939,347,3738,52,160,27,27,266,0,0,0,266,7419,930,8615,41598,17639,2399,1147,62783,1687,1985,3672,66455,34707,8297,109459
11901,7634,2632,663,10929,4709,1942,177,233,7061,279,181,460,7521,2331,606,10458,4979,1872,194,210,7255,286,156,442,7697,2347,606,10650,4667,1734,217,179,6797,266,107,373,7170,2637,563,10370,3418,1296,164,126,5004,192,121,313,5317,2980,555,8852,1963,1029,128,80,3200,114,80,194,3394,3958,430,7782,613,461,64,34,1172,6,22,28,1200,4311,373,5884,107,168,15,12,302,0,6,6,308,4098,328,4734,38,70,3,16,127,3,5,8,135,9802,1206,11143,39754,17761,2231,2002,61748,2996,1952,4948,66696,49716,7889,124301
11902,6483,2095,623,9201,3921,1636,167,213,5937,268,179,447,6384,2114,540,9038,3675,1589,125,225,5614,259,140,399,6013,1968,543,8524,3272,1235,139,167,4813,240,131,371,5184,2064,501,7749,2277,923,101,138,3439,160,84,244,3683,2385,399,6467,1258,680,61,61,2060,92,60,152,2212,2934,403,5549,393,341,32,25,791,6,11,17,808,3358,305,4471,91,125,11,4,231,6,4,10,241,3379,328,3948,25,51,13,9,98,4,6,10,108,6641,1022,7771,30181,14833,1584,1902,48500,2634,1809,4443,52943,38872,7297,99112
11903,6255,1371,267,7893,4188,1600,137,148,6073,175,110,285,6358,1279,278,7915,4493,1752,145,147,6537,187,101,288,6825,1236,308,8369,4191,1496,147,113,5947,181,98,279,6226,1407,330,7963,2944,1218,161,94,4417,135,82,217,4634,1854,271,6759,1645,1009,115,48,2817,97,69,166,2983,2804,259,6046,479,483,57,29,1048,5,16,21,1069,3363,238,4670,131,198,15,12,356,0,4,4,360,3286,196,3842,48,109,17,15,189,0,5,5,194,8310,686,9190,34397,15741,1775,1297,53210,1918,1524,3442,56652,34442,4122,95216
11904,7558,1476,618,9652,4663,1641,185,158,6647,202,119,321,6968,1364,486,8818,4533,1479,168,155,6335,177,107,284,6619,1234,464,8317,3992,1197,176,114,5479,185,91,276,5755,1329,429,7513,2858,1099,156,97,4210,149,74,223,4433,1800,391,6624,1847,966,103,60,2976,100,64,164,3140,2833,364,6337,565,431,58,31,1085,6,21,27,1112,3440,319,4871,126,214,15,17,372,5,6,11,383,3438,301,4122,42,85,13,12,152,0,3,3,155,8283,963,9401,37450,16129,2074,1519,57172,2065,1512,3577,60749,34078,6681,101508
12001,5131,831,417,6379,3214,1091,132,87,4524,93,51,144,4668,656,290,5614,2973,1011,103,64,4151,94,47,141,4292,603,245,5140,2713,842,89,67,3711,90,29,119,3830,649,231,4710,1970,784,121,57,2932,66,36,102,3034,917,163,4114,1141,747,95,35,2018,42,36,78,2096,1598,186,3880,412,389,40,19,860,4,11,15,875,1885,155,2915,105,152,19,3,279,0,4,4,283,1934,152,2369,36,78,5,11,130,3,6,9,139,4583,572,5294,25657,9809,1377,716,37559,933,729,1662,39221,18307,3795,61323
12002,5008,606,305,5919,2787,889,125,50,3851,96,41,137,3988,571,244,4803,2343,674,91,39,3147,98,39,137,3284,405,185,3874,1848,512,76,23,2459,76,28,104,2563,409,146,3118,1558,566,86,25,2235,58,31,89,2324,561,158,3043,936,606,56,14,1612,32,32,64,1676,952,148,2776,335,287,38,6,666,3,12,15,681,1060,133,1874,57,109,6,0,172,5,0,5,177,918,117,1212,21,49,6,0,76,0,0,0,76,1885,336,2297,20894,7160,1153,346,29553,780,482,1262,30815,9480,2457,42752
12003,8112,1523,627,10262,5068,1912,198,146,7324,218,135,353,7677,1403,541,9621,5203,1922,165,170,7460,254,118,372,7832,1435,575,9842,4553,1597,195,148,6493,208,115,323,6816,1437,505,8758,3300,1289,158,108,4855,183,101,284,5139,1798,396,7333,1922,1003,135,63,3123,91,72,163,3286,2610,384,6280,605,517,38,20,1180,10,25,35,1215,3067,294,4576,154,209,13,17,393,4,9,13,406,3311,304,4021,71,128,15,24,238,0,5,5,243,8055,1121,9419,42878,20210,2212,1549,66849,2455,2021,4476,71325,36034,7984,115343
12101,7002,1166,366,8534,4458,1520,173,91,6242,156,82,238,6480,1211,280,7971,4076,1407,149,102,5734,129,67,196,5930,1004,248,7182,3577,1204,119,70,4970,125,64,189,5159,943,231,6333,2700,1131,135,61,4027,87,49,136,4163,1143,220,5526,1713,1173,90,42,3018,55,54,109,3127,1864,208,5199,588,611,41,18,1258,15,25,40,1298,2234,166,3698,154,323,27,10,514,0,12,12,526,2085,160,2771,57,172,15,20,264,6,6,12,276,5813,528,6617,34591,14098,1785,792,51266,1242,1058,2300,53566,24124,3769,81459
12102,5097,933,148,6178,3328,1408,138,72,4946,109,79,188,5134,746,147,6027,3261,1273,105,79,4718,114,61,175,4893,598,148,5639,3101,1128,101,68,4398,95,48,143,4541,625,135,5301,2207,939,111,52,3309,70,40,110,3419,878,100,4397,1263,829,77,30,2199,57,35,92,2291,1547,116,3954,442,498,36,16,992,11,15,26,1018,1925,72,3015,89,178,15,7,289,0,3,3,292,1932,83,2307,29,80,8,9,126,0,3,3,129,4031,327,4487,24513,11945,1360,625,38443,1007,901,1908,40351,17805,1899,60055
12103,4724,1077,172,5973,4340,1828,154,78,6400,122,117,239,6639,1361,226,8226,5043,1921,134,90,7188,181,102,283,7471,1320,201,8992,4631,1771,166,80,6648,146,54,200,6848,1152,189,8189,3301,1412,150,63,4926,127,42,169,5095,1371,175,6641,2011,1451,147,34,3643,68,46,114,3757,2217,141,6115,825,955,85,17,1882,14,27,41,1923,2897,126,4946,232,502,45,28,807,3,12,15,822,2961,127,3910,118,359,35,30,542,4,6,10,552,8662,737,9951,30219,17085,1727,744,49775,1147,1177,2324,52099,30868,2802,85769
12104,6916,910,690,8516,4030,1024,152,53,5259,138,55,193,5452,793,507,6752,3363,851,115,46,4375,170,61,231,4606,778,455,5839,3096,894,130,50,4170,146,37,183,4353,747,379,5479,2450,918,109,30,3507,107,48,155,3662,911,354,4927,1617,1250,117,33,3017,69,57,126,3143,1632,366,5141,737,832,58,18,1645,10,35,45,1690,2087,274,4051,205,378,36,3,622,3,10,13,635,1845,232,2712,86,245,34,12,377,3,6,9,386,4451,573,5410,36135,11578,1762,560,50035,1223,718,1941,51976,17918,6102,75996
12201,3066,499,228,3793,1731,684,68,24,2507,51,38,89,2596,455,164,3215,1590,626,46,24,2286,54,37,91,2377,398,162,2937,1299,520,72,21,1912,51,19,70,1982,324,142,2448,900,426,48,13,1387,29,19,48,1435,398,124,1957,546,480,47,12,1085,27,20,47,1132,687,117,1936,201,305,22,6,534,3,12,15,549,971,100,1620,63,150,11,6,230,3,3,6,236,807,76,1119,23,74,9,6,112,0,0,0,112,2149,290,2551,13489,5939,773,256,20457,417,364,781,21238,8566,2172,31976
12202,3220,502,124,3846,2145,1083,80,65,3373,44,51,95,3468,502,152,4122,2470,1114,88,76,3748,70,39,109,3857,390,138,4385,2318,1043,105,49,3515,69,48,117,3632,436,122,4190,1884,997,93,39,3013,40,40,80,3093,700,128,3921,1060,912,83,39,2094,34,40,74,2168,1319,134,3621,426,558,44,17,1045,13,16,29,1074,1753,117,2944,111,219,17,7,354,0,5,5,359,1589,93,2041,47,102,14,9,172,0,0,0,172,3813,385,4370,16616,9917,975,548,28056,496,526,1022,29078,13532,1776,44386
12203,9722,1376,393,11491,6444,2765,242,117,9568,154,133,287,9855,1339,331,11525,6060,2483,201,152,8896,192,82,274,9170,1046,315,10531,5006,1991,201,108,7306,144,67,211,7517,980,280,8777,3689,1724,196,73,5682,110,66,176,5858,1332,258,7448,2173,1578,140,74,3965,67,74,141,4106,2534,198,6838,754,964,70,39,1827,11,17,28,1855,3722,173,5750,194,418,32,17,661,5,10,15,676,3809,212,4697,72,231,11,25,339,4,8,12,351,9669,781,10801,45708,22074,2441,1241,71464,1393,1182,2575,74039,32388,4150,110577
12301,3850,561,92,4503,2456,864,87,58,3465,48,39,87,3552,445,100,4097,2201,693,67,66,3027,46,35,81,3108,353,89,3550,1953,559,85,40,2637,55,13,68,2705,375,66,3146,1373,473,81,36,1963,43,22,65,2028,507,58,2593,789,359,55,28,1231,25,16,41,1272,883,65,2220,181,169,15,3,368,0,0,0,368,1057,52,1477,35,66,0,0,101,0,4,4,105,915,60,1080,14,18,3,5,40,0,0,0,40,1923,149,2112,17967,7173,997,517,26654,653,466,1119,27773,9903,1089,38765
12302,7283,2059,472,9814,4755,1573,183,177,6688,291,139,430,7118,1944,454,9516,5422,1683,193,205,7503,264,117,381,7884,1787,508,10179,5441,1669,217,167,7494,226,88,314,7808,2064,463,10335,4298,1398,260,130,6086,189,89,278,6364,2662,397,9423,2398,1159,165,69,3791,122,76,198,3989,3762,422,8173,572,432,43,24,1071,13,13,26,1097,3709,293,5099,82,135,13,13,243,0,3,3,246,2818,257,3321,20,55,9,14,98,0,0,0,98,4321,858,5277,44017,17119,2241,1850,65227,3423,1813,5236,70463,37944,6366,114773
12303,2182,365,112,2659,1484,629,48,63,2224,37,29,66,2290,306,103,2699,1462,574,59,37,2132,44,21,65,2197,300,100,2597,1437,511,74,38,2060,41,18,59,2119,375,94,2588,1080,442,67,31,1620,36,18,54,1674,530,72,2276,615,325,44,31,1015,20,23,43,1058,964,79,2101,165,143,11,3,322,3,7,10,332,1071,64,1467,45,54,7,3,109,0,0,0,109,844,40,993,14,26,3,7,50,0,0,0,50,1426,125,1601,11246,5104,613,426,17389,487,314,801,18190,8247,1143,27580
12401,3808,777,197,4782,2714,1356,134,61,4265,97,61,158,4423,798,246,5467,2839,1339,134,77,4389,88,62,150,4539,677,279,5495,3107,1369,167,49,4692,92,44,136,4828,824,243,5895,2601,1264,157,50,4072,84,48,132,4204,1346,224,5774,1436,1151,119,31,2737,67,66,133,2870,2269,219,5358,398,547,57,14,1016,10,20,30,1046,2721,154,3921,73,177,13,8,271,3,10,13,284,2280,123,2687,16,93,10,17,136,3,8,11,147,4404,478,5029,20628,12251,1427,569,34875,1043,806,1849,36724,20295,2816,59835
12402,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,3,9
12403,7614,1371,327,9312,4859,1719,200,161,6939,164,105,269,7208,1188,292,8688,4744,1511,160,140,6555,162,80,242,6797,1082,321,8200,4526,1423,228,139,6316,150,74,224,6540,1265,332,8137,3553,1276,212,97,5138,142,45,187,5325,1778,285,7388,2135,1000,158,68,3361,72,61,133,3494,2968,314,6776,553,419,55,17,1044,9,17,26,1070,3015,229,4314,100,138,13,13,264,0,8,8,272,2496,208,2976,33,46,5,6,90,0,3,3,93,4387,620,5100,41505,16454,2371,1446,61776,2045,1279,3324,65100,27546,4365,97011
12404,1827,461,86,2374,1318,521,64,36,1939,50,34,84,2023,447,112,2582,1398,446,54,43,1941,51,38,89,2030,425,102,2557,1257,434,63,26,1780,42,21,63,1843,381,88,2312,854,335,42,36,1267,34,15,49,1316,533,77,1926,530,304,32,19,885,17,17,34,919,755,94,1768,128,137,10,6,281,6,4,10,291,834,68,1193,40,56,0,6,102,0,0,0,102,823,67,992,14,15,5,3,37,0,3,3,40,1658,160,1858,11231,4655,645,397,16928,593,394,987,17915,9057,1264,28236
12405,2645,611,167,3423,1858,608,88,59,2613,112,59,171,2784,576,167,3527,2057,630,83,71,2841,71,37,108,2949,579,163,3691,2114,672,92,61,2939,82,32,114,3053,728,156,3937,1529,422,86,43,2080,55,30,85,2165,833,140,3138,834,320,48,31,1233,43,21,64,1297,1212,118,2627,184,97,16,12,309,3,3,6,315,1270,121,1706,30,22,4,0,56,0,3,3,59,917,97,1073,4,9,7,8,28,0,0,0,28,1455,254,1737,16871,6142,898,684,24595,1141,577,1718,26313,12241,2051,40605
12501,3584,1569,367,5520,2120,752,70,106,3048,148,85,233,3281,1471,380,5132,2102,725,81,108,3016,136,74,210,3226,1337,344,4907,2001,636,55,88,2780,124,65,189,2969,1320,368,4657,1443,462,82,64,2051,97,52,149,2200,1341,256,3797,693,340,54,31,1118,51,41,92,1210,1523,162,2895,199,127,14,14,354,4,8,12,366,1419,145,1930,32,37,6,6,81,0,5,5,86,1351,113,1550,12,22,10,7,51,0,7,7,58,2617,233,2908,19032,8333,901,1105,29371,1586,1157,2743,32114,23487,4547,60148
